id,observed_on,quality_grade,latitude,longitude,taxon_id,taxon_name,common_name,iconic_taxon,rank,place_guess,observer,num_id_agreements,url
48394815,2020-06-03,research,46.2720929808,-96.0655087753,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Charles, Fergus Falls, MN, US",scrophularia69,2,https://www.inaturalist.org/observations/48394815
48395109,2020-06-03,research,45.1558929444,-93.7677219722,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Buffalo Township, MN 55313, USA",brentjanderson65,1,https://www.inaturalist.org/observations/48395109
48399475,2020-06-03,research,46.2729264067,-96.0656600243,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Charles, Fergus Falls, MN, US",scrophularia69,2,https://www.inaturalist.org/observations/48399475
48409469,2020-06-03,research,44.9179503457,-93.3095743144,39556,Apalone spinifera,Spiny Softshell,Reptilia,species,"Lake Harriet, Minneapolis, MN, US",jms1257,2,https://www.inaturalist.org/observations/48409469
48432387,2020-06-04,research,44.96972764,-93.32335527,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Wayzata Blvd S & Wayzata Access Rd, Minneapolis, MN 55416, USA",mmachacek,1,https://www.inaturalist.org/observations/48432387
48433774,2020-06-04,research,44.6873130798,-93.6577301025,39858,Graptemys geographica,Northern Map Turtle,Reptilia,species,Jordan,neteksee,2,https://www.inaturalist.org/observations/48433774
48448524,2020-06-03,research,45.04020283,-93.41214667,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Rolling Hills Park, Plymouth, MN, US",nik13,2,https://www.inaturalist.org/observations/48448524
48448615,2020-06-03,research,45.04014167,-93.41233,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Rolling Hills Park, Plymouth, MN, US",nik13,2,https://www.inaturalist.org/observations/48448615
48454886,2020-06-04,research,47.1448490583,-91.474683378,26591,Diadophis punctatus edwardsii,Northern Ringneck Snake,Reptilia,subspecies,"Gooseberry Falls State Park, Two Harbors, MN, US",dchalle,2,https://www.inaturalist.org/observations/48454886
48473764,2020-06-04,research,45.482910733,-93.7069760814,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Sherburne National Wildlife Refuge, Big Lake, MN, US",melodysuos,1,https://www.inaturalist.org/observations/48473764
48473859,2020-06-04,research,45.482885968,-93.7070504018,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Sherburne National Wildlife Refuge, Big Lake, MN, US",rachaelgab,1,https://www.inaturalist.org/observations/48473859
48477441,2020-06-04,research,45.3814533117,-93.3531554946,29927,Heterodon nasicus,Plains Hognose Snake,Reptilia,species,"Minnesota, US",paedwards,6,https://www.inaturalist.org/observations/48477441
48482933,2020-06-04,research,44.866998,-93.297903,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minneapolis, MN 55423, USA",regoebel,1,https://www.inaturalist.org/observations/48482933
48484724,2020-06-04,research,44.8588907,-92.7804993,108348,Pantherophis ramspotti,Western Foxsnake,Reptilia,species,"Afton, MN 55001, USA",jade99,2,https://www.inaturalist.org/observations/48484724
48490395,2020-06-02,research,44.9806148414,-92.9076412784,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Lake Elmo Park Reserve, Lake Elmo, MN, US",gregkarp,2,https://www.inaturalist.org/observations/48490395
48490600,2020-06-02,research,44.9977352936,-93.3292410617,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Courage Kenny Rehabilitation Institute - Golden Valley Campus, Golden Valley, MN, US",carter14,1,https://www.inaturalist.org/observations/48490600
48491397,2020-06-04,research,45.4339759767,-93.6839705879,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",dianen5,4,https://www.inaturalist.org/observations/48491397
48503587,2020-06-04,research,46.958157109,-95.0363120714,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"204th St, Park Rapids, MN, US",kdavid2,2,https://www.inaturalist.org/observations/48503587
48503733,2020-06-04,research,44.71218,-93.33406167,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Murphy-Hanrehan Park Reserve, Prior Lake, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48503733
48504076,2020-06-04,research,44.71916167,-93.336205,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Murphy-Hanrehan Park Reserve, Savage, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48504076
48509171,2020-06-04,research,44.8785716667,-93.1145583333,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Dakota, Minnesota, United States",gamelaner,1,https://www.inaturalist.org/observations/48509171
48517635,2020-05-28,research,46.8741279722,-92.7642749722,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Arrowhead Township, MN, USA",zechariah2,1,https://www.inaturalist.org/observations/48517635
48526859,2020-06-04,research,44.7035887174,-93.3318805652,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Murphy-Hanrehan Park Reserve, Prior Lake, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48526859
48535539,2020-06-05,research,44.8353075469,-93.2409764362,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnesota Valley National Wildlife Refuge, Burnsville, MN, US",llhruska,1,https://www.inaturalist.org/observations/48535539
48538796,2020-06-05,research,45.2478216261,-93.3794043237,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Seventh Ave NW, Andover, MN, US",rysdamp,2,https://www.inaturalist.org/observations/48538796
48543345,2020-04-05,research,44.9594374978,-93.4750366675,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Sheridan Terr, Minnetonka, MN, US",asulliv2,1,https://www.inaturalist.org/observations/48543345
48545799,2020-06-05,research,45.0516445,-93.5234916667,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"CR-101, Medina, MN, US",jstrandj,2,https://www.inaturalist.org/observations/48545799
48547071,2020-06-03,research,45.1276119722,-92.7653799722,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"May Township, MN, USA",eug302,1,https://www.inaturalist.org/observations/48547071
48549049,2020-06-05,research,44.4466444444,-93.9473194444,515419,Lampropeltis triangulum,Eastern Milksnake,Reptilia,species,"Nicollet County, US-MN, US",kelly712,3,https://www.inaturalist.org/observations/48549049
48550066,2020-06-03,research,45.0305123925,-92.7870941162,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Oak Park Heights, MN 55082, USA",monitorlizard,1,https://www.inaturalist.org/observations/48550066
48553445,2020-06-04,research,46.55042167,-93.29522833,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"McGregor, MN, US",iandavies,1,https://www.inaturalist.org/observations/48553445
48554477,2020-06-05,research,45.4298762798,-93.6997932264,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",anthonyhall,4,https://www.inaturalist.org/observations/48554477
48578978,2020-06-05,research,44.8171948828,-93.346694531,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Rich Rd, Bloomington, MN, US",natalienauman,1,https://www.inaturalist.org/observations/48578978
48584628,2020-06-05,research,44.98270333,-93.501,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"CR-101, Plymouth, MN, US",brynnmerlin,1,https://www.inaturalist.org/observations/48584628
48584650,2020-06-05,research,44.98263,-93.50061167,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"CR-101, Plymouth, MN, US",brynnmerlin,1,https://www.inaturalist.org/observations/48584650
48589284,2020-06-05,research,45.0010322851,-93.1177424267,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Roseville, MN 55113, USA",mariasmith1,1,https://www.inaturalist.org/observations/48589284
48592977,2020-06-05,research,45.04955283,-93.459725,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Reserve Park, Plymouth, MN, US",emmysuern,1,https://www.inaturalist.org/observations/48592977
48594537,2020-06-05,research,44.8450599354,-93.0085809155,29305,Nerodia sipedon,Common Watersnake,Reptilia,species,"Saint Paul Park, MN, US",rivergnomenclature,1,https://www.inaturalist.org/observations/48594537
48595590,2020-06-05,research,44.85763,-93.173745,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Lost Spur Country Club, Eagan, MN, US",pmyshkin,1,https://www.inaturalist.org/observations/48595590
48598834,2020-06-05,research,45.6067847135,-94.4375910592,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Lake Wobegan Trail, Avon, MN, US",odontoblast32,1,https://www.inaturalist.org/observations/48598834
48598878,2020-06-05,research,45.0341380714,-93.1341056848,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Avon St N, Roseville, MN, US",esagor,1,https://www.inaturalist.org/observations/48598878
48599073,2020-06-05,research,45.5048272327,-93.6833438848,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",kelzehnder,3,https://www.inaturalist.org/observations/48599073
48612195,2020-06-05,research,43.8587478028,-91.3038477441,39858,Graptemys geographica,Northern Map Turtle,Reptilia,species,"Highway 61, La Crescent, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48612195
48613906,2020-05-28,research,44.8303138889,-93.1578916667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"St Paul, MN 55123, USA",geekcuisine,2,https://www.inaturalist.org/observations/48613906
48622589,2020-05-28,research,45.3745792911,-93.6063838333,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",hoan0801,5,https://www.inaturalist.org/observations/48622589
48623420,2020-06-06,research,45.2011304385,-93.6701352582,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",hoan0801,4,https://www.inaturalist.org/observations/48623420
48649123,2020-06-06,research,44.837874067,-93.2378591231,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",jeanrimbaud,1,https://www.inaturalist.org/observations/48649123
48654552,2020-06-05,research,44.97517,-93.00823888,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Edgewater Blvd, Saint Paul, MN, US",thesilverfox06,1,https://www.inaturalist.org/observations/48654552
48657217,2020-06-06,research,45.478875,-93.71457,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Sherburne National Wildlife Refuge, Big Lake, MN, US",amy638,1,https://www.inaturalist.org/observations/48657217
48657869,2020-06-06,research,44.8953225,-93.0989030556,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Charlton St & Minea St, West St Paul, MN 55118, USA",gamelaner,1,https://www.inaturalist.org/observations/48657869
48661577,2020-06-06,research,44.5663717948,-92.5048365445,29306,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,subspecies,"Colvill Park, Red Wing, MN, US",shaymichaele,2,https://www.inaturalist.org/observations/48661577
48681747,2020-06-06,research,45.09403333,-93.51633333,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Walnut Grove Ln N, Maple Grove, MN, US",scott-md,1,https://www.inaturalist.org/observations/48681747
48689451,2020-06-06,research,45.4354577803,-92.9842546138,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"Sunrise Prairie Walking Trail, Stacy, MN, US",lalbin,1,https://www.inaturalist.org/observations/48689451
48693933,2020-06-06,research,45.0615959466,-92.8243624274,39771,Chrysemys picta,Painted Turtle,Reptilia,species,Stillwater,suedallman,1,https://www.inaturalist.org/observations/48693933
48698684,2020-06-06,research,45.0651969928,-92.8334897022,39771,Chrysemys picta,Painted Turtle,Reptilia,species,Stillwater,suedallman,1,https://www.inaturalist.org/observations/48698684
48699495,2020-06-06,research,44.81012,-93.10817783,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Captain Dodd Park, Eagan, MN, US",bunnywitch8,1,https://www.inaturalist.org/observations/48699495
48701167,2020-06-06,research,46.9927583333,-94.6488883333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Howard Lake, Akeley, MN, US",snelson16,1,https://www.inaturalist.org/observations/48701167
48703741,2020-06-06,research,45.0646792194,-92.8333473302,39771,Chrysemys picta,Painted Turtle,Reptilia,species,Stillwater,suedallman,2,https://www.inaturalist.org/observations/48703741
48703953,2020-06-06,research,45.0646792194,-92.8333473302,39771,Chrysemys picta,Painted Turtle,Reptilia,species,Stillwater,suedallman,2,https://www.inaturalist.org/observations/48703953
48722578,2020-06-06,research,47.7120033333,-90.5378633333,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Superior National Forest, Grand Marais, MN, US",jess900127,1,https://www.inaturalist.org/observations/48722578
48723662,2020-06-06,research,44.8337142623,-93.3640319109,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minneapolis, MN 55438, USA",lazer2,1,https://www.inaturalist.org/observations/48723662
48728992,2020-05-18,research,44.8297192567,-93.3719221335,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"West Bloomington, Bloomington, MN, USA",geoffmiller,1,https://www.inaturalist.org/observations/48728992
48730964,2020-06-06,research,44.7618260489,-92.9866955765,39847,Graptemys pseudogeographica,False Map Turtle,Reptilia,species,"Spring Lake, Rosemount, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48730964
48731072,2020-06-06,research,44.7614249712,-92.9868380469,29305,Nerodia sipedon,Common Watersnake,Reptilia,species,"Spring Lake, Rosemount, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48731072
48731142,2020-06-06,research,44.7618313571,-92.9862846962,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Spring Lake, Rosemount, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48731142
48739813,2020-05-27,research,44.7829611111,-93.2333805556,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Burnsville, MN 55337, USA",joshualemon,2,https://www.inaturalist.org/observations/48739813
48781345,2020-05-24,research,45.5759158564,-95.7942222431,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Hodges Township, MN, USA",petersonnaturephotography,2,https://www.inaturalist.org/observations/48781345
48791227,2020-06-07,research,45.425075,-93.32990333,39858,Graptemys geographica,Northern Map Turtle,Reptilia,species,"Zion St NW, Isanti, MN, US",twincity,1,https://www.inaturalist.org/observations/48791227
48805377,2020-06-07,research,44.8115113507,-93.1089265068,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Coventry Pkwy, Eagan, MN, US",chickenfinder,2,https://www.inaturalist.org/observations/48805377
48805983,2020-06-07,research,44.8114104825,-93.1086282828,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Severn Way, Eagan, MN, US",bunnywitch8,1,https://www.inaturalist.org/observations/48805983
48812661,2020-06-06,research,45.193547439,-93.6306625667,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Hennepin County, MN, USA",khalling,1,https://www.inaturalist.org/observations/48812661
48815903,2020-06-07,research,45.1060416667,-93.1840666667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Arden Hills, MN, USA",ac_herman,1,https://www.inaturalist.org/observations/48815903
48822872,2020-06-07,research,46.50120333,-96.0203695,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"370th St, Erhard, MN, US",laryssa,1,https://www.inaturalist.org/observations/48822872
48831404,2020-06-07,research,45.01036945,-92.90692167,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Tapestry Rd, Lake Elmo, MN, US",bohemianspirit,2,https://www.inaturalist.org/observations/48831404
48831666,2020-06-06,research,44.901086677,-93.4750116539,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnetonka, MN, USA",heatherholm,2,https://www.inaturalist.org/observations/48831666
